sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction
dev_constant_2p0_03,NORMAL_CONSTANT,legacy_self,self_a_034,True,True,1.96,0.05843263261270715,0.40130473517711657,0.18216124317946114,0.0014408843032425941,0.4092011066254625,0.6080673216291798,0.25,137.90093555386318,0.7398181611740015,0.07703962422200797,[],1.1554,0.0,0.004149377593360996
dev_strong_preexisting_03,STRONG_PREEXISTING,legacy_self,self_a_034,True,False,,0.69980790554375,10.362451455030907,1.1029974427697136,0.7709146158934467,27.31254580904569,2.0,0.25,141.94201937419984,2.0921876249898994,0.761279699464528,[],1.1371,0.07883817427385892,0.45643153526970953
dev_strong_simultaneous_03,STRONG_SIMULTANEOUS,legacy_self,self_a_034,True,False,,0.5074458696352694,8.339843659792484,0.6712637169906159,0.7654058394572437,19.13677911829828,2.0,0.25,138.54297382542256,2.176525774872502,0.7757698137573515,[],0.9383,0.05394190871369295,0.36099585062240663
dev_strong_post_target_03,STRONG_POST_TARGET,legacy_self,self_a_034,True,True,1.9900000000000002,0.5939911355242795,7.545305319623209,1.1710204767760928,0.7668396821866668,17.160714697629203,2.0,0.25,138.01133441815293,2.020259290774626,0.7678946374198964,[],0.9332,0.08298755186721991,0.34439834024896265
dev_ramp_target_03,RAMP_STRONG,legacy_self,self_a_034,True,True,2.135,0.06054494003358284,0.5345187735030976,0.1795838352318193,0.026292568213284403,0.7352288432007879,0.6102094788625908,0.25,137.9905375210067,0.7208988691725876,0.08124381499879196,[],1.0077,0.0,0.004149377593360996
dev_calm_04,NORMAL_CALM,legacy_self,self_a_034,True,True,2.375,0.06701610084533062,0.09839130528063349,0.18270291444994866,0.00044379032657668394,0.3596413463112205,0.8126285436511932,0.25,131.07765933839474,0.8645554106726903,0.029455519711140417,[],0.9137,0.0,0.004149377593360996
dev_constant_2p0_04,NORMAL_CONSTANT,legacy_self,self_a_034,True,True,2.375,0.06892787811179704,0.3196984466005405,0.183930009302403,0.0011813043933621863,0.5169695624669823,0.8123870070039032,0.25,131.04566900679092,0.8643419254624729,0.05508205208764669,[],0.7976,0.0,0.004149377593360996
dev_strong_preexisting_04,STRONG_PREEXISTING,legacy_self,self_a_034,True,False,,0.6634511665315024,10.185589030344566,1.1418076436903382,0.6530116258954669,27.291415510650275,2.0,0.25,136.89504023592843,2.005325223681932,0.7565417826039915,[],1.054,0.17427385892116182,0.48132780082987553
dev_strong_simultaneous_04,STRONG_SIMULTANEOUS,legacy_self,self_a_034,True,False,,0.6204917814391447,8.501513912108015,1.1024150896874858,0.820355366377163,19.211594913842056,2.0,0.25,136.88778908999106,2.054422620402726,0.7730354278775678,[],0.8945,0.04149377593360996,0.36929460580912865
dev_strong_post_target_04,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.5535229607243785,7.6715809327972595,1.1932195193618131,0.6597630898754137,17.284490480735258,2.0,0.25,136.70364367242777,2.052780790145151,0.760642132533517,[],1.0081,0.1078838174273859,0.34854771784232363
dev_ramp_target_04,RAMP_STRONG,legacy_self,self_a_034,True,True,2.4299999999999997,0.07213033104901383,0.46458943832377475,0.18157564035718873,0.02592262533638751,0.8422936495629041,0.8125640880318468,0.25,131.08714727678088,0.8645980435758917,0.027302468340985677,[],0.9385,0.0,0.004149377593360996
dev_calm_05,NORMAL_CALM,legacy_self,self_a_034,True,True,1.7999999999999998,0.045646013652922666,0.13104643839687466,0.18000000000000002,0.00038889569777139323,0.24300455368393897,0.8239087849027574,0.25,140.80852524457407,0.3481962109636145,0.035376636677948395,[],1.0073,0.0,0.012448132780082987
dev_constant_2p0_05,NORMAL_CONSTANT,legacy_self,self_a_034,True,True,1.8600000000000003,0.04803116573014864,0.33214059946985663,0.17995495421369365,0.0008141085901869111,0.3981330545447233,0.8182587234271458,0.25,140.76110617774924,0.48205029437263197,0.05508205208764669,[],1.1465,0.0,0.012448132780082987
dev_strong_preexisting_05,STRONG_PREEXISTING,legacy_self,self_a_034,True,False,,0.6775795147736462,10.140789444691876,1.234725337525025,0.632103386195083,27.458829317715253,2.0,0.25,145.26544953234182,2.07880208998684,0.752001672975336,[],1.1394,0.1950207468879668,0.48132780082987553
dev_strong_simultaneous_05,STRONG_SIMULTANEOUS,legacy_self,self_a_034,True,False,,0.596818978291377,8.415145847053926,1.1876826568122771,0.7224739850370632,19.22549523574159,2.0,0.25,141.607864041076,2.0425207108861487,0.751331289007538,[],1.2776,0.1078838174273859,0.4024896265560166
dev_strong_post_target_05,STRONG_POST_TARGET,legacy_self,self_a_034,True,True,1.8000000000000003,0.5849948263532299,7.698533184754695,1.1459291399581628,0.7567717222918083,17.16881648192847,2.0,0.25,140.80852524457407,2.039233642132934,0.7747598656298993,[],1.4872,0.06224066390041494,0.36099585062240663
dev_ramp_target_05,RAMP_STRONG,legacy_self,self_a_034,True,True,2.0149999999999997,0.05508500944074334,0.45352375000954315,0.1802960789625092,0.02573195409518185,0.7170980238639088,0.82247605952531,0.25,140.79402860794002,0.3522391516657235,0.03560684498319978,[],1.3849,0.0,0.012448132780082987
dev_calm_06,NORMAL_CALM,legacy_self,self_a_034,True,True,2.245,0.07174586433261154,0.29363869109510343,0.2300000000000001,0.0011639550938542548,0.3868581088356396,0.7529840680139274,0.25,139.91917709503053,0.7233624690023072,0.08786929828291805,[],1.1746,0.0,0.004149377593360996
dev_constant_2p0_06,NORMAL_CONSTANT,legacy_self,self_a_034,True,True,2.29,0.07328497515936956,0.4173473939223282,0.22936402172423473,0.0010835509011320773,0.5321178592935036,0.7451456947899384,0.25,139.8842482988084,0.6738455512780556,0.08726141285227712,[],1.2883,0.0,0.004149377593360996
dev_strong_preexisting_06,STRONG_PREEXISTING,legacy_self,self_a_034,True,False,,0.7329583208202278,10.347904670209893,1.3178871516674875,0.6710940569464781,27.50695359631402,2.0,0.25,144.43051968479804,2.0849975194226813,0.7693457561137935,[],1.2806,0.12033195020746888,0.4896265560165975
dev_strong_simultaneous_06,STRONG_SIMULTANEOUS,legacy_self,self_a_034,True,False,,0.6468099607437211,8.562745322386464,1.2543910589141904,0.7925769176399232,19.520383176422758,2.0,0.25,140.78675357960446,2.061533793854416,0.7605286313198806,[],1.3421,0.07053941908713693,0.4024896265560166
dev_strong_post_target_06,STRONG_POST_TARGET,legacy_self,self_a_034,True,False,,0.564352095112681,7.417166237787057,1.0974609989170743,0.7282537970356603,17.224941596726072,2.0,0.25,139.91917709503053,2.0394705923824477,0.7694528551410716,[],1.1445,0.12033195020746888,0.34024896265560167
