sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,d_raw_norm_max,d_hat_norm_max,d_projected_norm_max,d_rejected_norm_max,steady_state_residual_max,steady_task_residual_max,limiter_mismatch_max,qp_iterations_max,qp_statuses,solver_valid,limiter_parity_valid
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.2712585980629242,4.487673269101621,0.558342540763301,0.2401752197229174,20.299059834581286,2.0,8.490657677001755e-14,1.1677227648019335,0.25,1.4728285898905042e-14,0.25,138.09138552275536,1.0977173342824074,0.4483897429868908,1.1783164514785507,1.7179,[],self_dr_tsrmpc,self_a_017,0.623592967441013,0.153938827579073,0.1538303975828434,0.00799294222811726,3.721175608077285e-16,8.194634584358385e-08,3.384886322521652e-05,625,['solved'],True,False
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.23402404669258903,4.554052489219612,0.4163766676898194,0.2552524745521721,20.44308711277209,2.0,0.49742342203317524,1.2029353643450031,0.25,0.2499999999777509,0.25,144.05456821504873,1.0977173342824074,0.47001498895811367,1.181436443148688,1.6979,[],self_dr_tsrmpc,self_a_017,0.6376142485098126,0.1536320106126185,0.15353299017104968,0.008498497033778245,3.679431735070932e-16,8.29742515041208e-08,4.026571885162866e-05,550,['solved'],True,False
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.24009097993517134,4.507591887947039,0.4513870363251611,0.2380505868729659,20.424714589307946,2.0,0.49228512217401466,1.167797134494281,0.25,0.24999999997892175,0.25,138.08722529219284,1.0977173342824074,0.45051887545552494,1.145306205747605,1.6785,[],self_dr_tsrmpc,self_a_017,0.6288545838711095,0.15368421378391298,0.15358336244106927,0.007987900676766826,3.783715291126618e-16,8.191990910820684e-08,4.167935416177215e-05,500,['solved'],True,False
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.02509886441755999,0.3308186943902357,0.047673329451081735,0.025738822997305226,0.2458966570120598,0.25228213181221615,2.12634717871617e-16,0.0055435628234333685,0.00767612154819991,4.238300527707927e-17,0.0012158405201353074,129.98687565104464,0.07639373735033687,0.010522233408748716,0.9572762182423992,1.3036,[],self_dr_tsrmpc,self_a_017,0.030886756521256935,0.02912081229182434,0.029118315334570846,0.0003813405461870363,2.95994169927215e-17,5.1750889131908294e-09,0.0,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.3550000000000004,0.07815728984406499,0.48069650759817434,0.19746763678376994,0.008557813976310471,0.18664295760690405,0.5599514912024297,0.4931821964917097,0.03139936574239306,0.25,0.25,0.011606167024511095,130.31954294123526,0.6501993229963187,0.07596552797838223,0.921969970845481,1.2801,[],self_dr_tsrmpc,self_a_017,0.07450999194325543,0.034176894016886845,0.03413907328069384,0.0016074079062053676,4.6480423198803007e-17,5.327073498070277e-10,1.102017346821249e-08,50,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,6.4350000000000005,0.060982873771799256,0.7220096629261288,0.14092376416795083,0.02075189608273561,0.11690199986685128,0.6736511867284508,1.922505457177056e-15,0.023155551658514368,0.25,7.748712792862739e-16,0.007521801960399468,130.21706872760504,0.7185378367630122,0.09888765958277176,0.9310692211578508,1.2453,[],self_dr_tsrmpc,self_a_016,0.09753583810857655,0.04646827317976458,0.04641700390878751,0.002182237484976073,5.568735156906596e-17,7.270841013657269e-10,1.1584860517832585e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,6.44,0.06097844510178356,0.7219253364208023,0.1408014142980198,0.020753491163898668,0.11696198024507269,0.6737498153751557,2.0260579895895722e-15,0.033698752421894754,0.24999999999999997,7.731424380900015e-16,0.013579486295010976,130.3271946015285,0.718988022887139,0.09916334753001056,0.9003241149521034,1.2385,[],self_dr_tsrmpc,self_a_016,0.09734941962968416,0.04642681012294401,0.04637564788966452,0.002178986233492795,5.553287951506705e-17,7.242102812384412e-10,1.1584860521995921e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.275,0.058019984918440744,1.7508340891867434e-05,0.15702373193389782,0.00039108053708324233,0.3224994022731133,2.0208872406462176e-05,0.7603717022477693,0.005974426615764825,3.6155764981545207e-06,0.25,0.0008205403382799598,129.91558496766118,0.7877969905901353,0.013713755173576326,0.9452691378592253,1.283,[],self_dr_tsrmpc,self_a_016,0.0002208024389850995,0.00016955030925235867,0.00016955030925235864,1.981032753486708e-12,2.1591802825555156e-19,2.9197001990951317e-13,4.5169328449778945e-07,75,['solved'],True,True
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.275,0.058019984918440744,1.7508340891867434e-05,0.15702373193389782,0.0003910805370832135,0.32249940227311313,2.020887240618701e-05,0.7603717022477683,0.0059744266157649405,3.615576498213498e-06,0.25,0.0008205403382786506,129.91558496766118,0.787796990590134,0.013713755173576323,0.9029891295293627,1.2399,[],self_dr_tsrmpc,self_a_016,0.00022080243898509969,0.00016955030925237474,0.00016955030925237474,1.9810327510549373e-12,2.254679492832769e-19,2.919699686498137e-13,4.5169328527494557e-07,75,['solved'],True,True
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.02795053151662006,0.006861799492497405,0.013915983093681061,8.613301970636987e-05,0.21274669537130386,0.009350277620794042,5.906666684650067e-15,0.9135555439040774,0.004243571656488759,3.580396196372784e-15,0.25000000000000006,141.97988572854354,0.009758522828213682,0.0011129853210706821,0.9576288629737609,1.2591,[],self_dr_tsrmpc,self_a_016,0.0005113378081301807,0.00020297734728489595,0.00020274256422413183,9.75992636432621e-06,2.8860374339424104e-19,2.816403499110785e-12,8.811239457839903e-06,75,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.02795033845535125,0.0069455061215494,0.013915668242551247,8.586370379303226e-05,0.21275684964209013,0.009059760375916829,5.686824798215748e-15,0.9135592821283463,0.004243571656488743,3.566141473368386e-15,0.25,134.97325032129055,0.011396717473424507,0.0011905077683290457,0.9200741357767597,1.2571,[],self_dr_tsrmpc,self_a_016,0.0006136139395132331,0.00025470482033517925,0.0002544277017357557,1.187813501511397e-05,3.0879796785156733e-19,5.392945695039576e-12,8.811214042503401e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.22330059995429197,4.8149086644583186,0.4007246773178759,0.2255105783083543,21.508063302891607,2.0,0.736113854708071,0.5862513187237979,0.25,0.25,0.17464731216220675,137.12622405355165,1.097092666505467,0.48515914235287555,1.1483887546855476,1.6853,[],self_dr_tsrmpc,self_a_016,0.6401208696489372,0.15624503043053745,0.15611896168086253,0.008629508223746968,3.756227586023265e-16,8.193487820628065e-08,3.276257198780996e-05,650,['solved'],True,False
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.25550813023336993,4.699023738842968,0.5902688390780414,0.21676571778028814,21.213770208726707,2.0,0.7331514104620859,0.5926465322171527,0.25,0.25,0.17464731216220675,137.12622405355165,1.026095702809958,0.473252724242844,1.1430781757600998,1.671,[],self_dr_tsrmpc,self_a_016,0.6330846721740686,0.1558621282481266,0.15574681201749832,0.007932150089834143,3.73472187451032e-16,8.239249567680869e-08,5.371145068266969e-05,575,['solved'],True,False
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.22006119921672426,4.816221366697861,0.4374653316376186,0.23254707741730013,21.503732818830073,2.0,9.223988462456873e-14,0.9532232931163453,0.25,1.5874528927219994e-14,0.25,143.34501336070076,1.0175587065259062,0.473252724242844,1.1971790920449814,1.7461,[],self_dr_tsrmpc,self_a_016,0.6363484362864135,0.15399196221578312,0.15387331785542452,0.008241001089593289,3.772371910286431e-16,8.195039488372906e-08,5.997005677116363e-05,550,['solved'],True,False
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.27113593438186223,4.759967788997437,0.6003115520855841,0.25572736491897974,21.17030966110024,2.0,9.223988462456873e-14,0.8712271898503741,0.25,1.5884367445005884e-14,0.25,137.12622405355165,1.110876658953728,0.473252724242844,1.179018325697626,1.6321,[],self_dr_tsrmpc,self_a_016,0.6313066927879244,0.1565218874925325,0.15639597123464177,0.008090809107291817,3.9924235783282286e-16,8.193213702146116e-08,3.2892809662676825e-05,550,['solved'],True,False
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.23234542057980737,4.735316704717641,0.44587165250727157,0.24298749120681462,21.701661013750737,2.0,0.7426460115815114,0.9556646529777121,0.25,0.25,0.25,143.2744700544205,1.0175587065259062,0.473252724242844,1.2103782174094129,1.828,[],self_dr_tsrmpc,self_a_016,0.6320225655576952,0.15394918268843868,0.15384674741286306,0.00811239520124803,3.8654424070757465e-16,8.235694278584979e-08,2.9432424122788348e-05,550,['solved'],True,False
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.23656251720742533,4.778477041562885,0.4901788071963483,0.22472622526528807,21.47718807123635,2.0,0.7289253729355015,0.8719869298882855,0.25,0.25,0.25000000000000006,137.12622405355165,1.184757085582372,0.48148712461701304,1.2196902124114952,1.7591,[],self_dr_tsrmpc,self_a_016,0.6370162268004588,0.15662213057765356,0.1564930185772036,0.008283760828049814,3.855715381240955e-16,8.195512239492092e-08,3.206123522936366e-05,575,['solved'],True,False
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.021849606228079986,0.32995675702061306,0.04146959830266098,0.022555510895579535,0.24607319208133588,0.25284153024951883,2.7985073744240055e-16,0.004752595376796344,0.00828574604201146,5.0738351484096755e-17,0.0009142309976037256,129.97453087779743,0.07968157601838674,0.011383869131461185,0.9792083715118702,1.2844,[],self_dr_tsrmpc,self_a_016,0.03127459580671692,0.029356232024202657,0.02935346858823664,0.00040279088647660906,2.893520151579688e-17,5.179169357469392e-09,6.018531076210112e-36,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,4.93,0.07931002113870601,0.6806916371556628,0.19875233915827656,0.019545438567250443,0.39275899283922344,0.6457813117026775,0.7197939385643286,0.02178234285795838,0.25,0.25,0.0070981281227702735,130.2058470613479,0.7439981050187727,0.09354196938294804,0.9175451895043731,1.2737,[],self_dr_tsrmpc,self_a_016,0.09169631434541174,0.04392714588207473,0.043878600857232504,0.0020645900699049575,5.1905212924123634e-17,6.81700490132373e-10,1.344033547151513e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.005,0.05253074788324532,0.2812939120147365,0.14134138161623844,0.00014927408951030343,0.10355426151643206,0.6380153928273563,9.984925638831213e-15,0.04632480248705129,0.25,6.4648192457648355e-15,0.015376632889865686,130.40509598157934,0.6923426760202309,0.08755037973439678,0.9615756768013327,1.2904,[],self_dr_tsrmpc,self_a_036,0.09867926565997102,0.015746779872509366,0.015729619478083705,0.0007349472280074806,1.9996772708716862e-17,3.2826429214261414e-10,1.8648939483778548e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.005,0.05251541020378264,0.2805295443051131,0.14126508335136037,0.0001469105778187872,0.1030790701403897,0.638200914060469,9.462424901109192e-15,0.053797576044140975,0.25,6.401911602841659e-15,0.01869669201330141,130.594965336297,0.6960720044552444,0.08787532371542016,0.8521310287380259,1.2291,[],self_dr_tsrmpc,self_a_036,0.0983410561213461,0.015624114681292831,0.015607127721600523,0.0007283706857354345,2.1993059355857682e-17,3.175357441873824e-10,1.8648939483778548e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.365,0.058937068456696926,2.4895650849639186e-05,0.15475558821659297,2.7546315975022548e-05,0.25290794368635583,3.906002158911346e-05,0.7373858849353431,0.004338222100490092,7.859576379213922e-06,0.25,0.0006207172338148453,129.91097375127956,0.7635229203166575,0.012103220955179423,0.9186157850895459,1.2708,[],self_dr_tsrmpc,self_a_036,0.000168970598703081,6.8783991716924e-05,6.878399171692402e-05,1.1661959240510777e-12,8.517973736765392e-20,7.255849906601623e-14,6.197994501522253e-07,75,['solved'],True,True
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.365,0.058937068456696926,2.4895650849639186e-05,0.15475558821659294,2.7546315975025364e-05,0.25290794368635555,3.906002158970126e-05,0.7373858849353425,0.004338222100491513,7.859576379202206e-06,0.25,0.0006207172338147096,129.91097375127956,0.763522920316657,0.012103220955179414,0.9370291128696376,1.2666,[],self_dr_tsrmpc,self_a_036,0.00016897059870312213,6.878399171693192e-05,6.878399171693195e-05,1.1661959231765168e-12,8.82039233848511e-20,7.255847775592582e-14,6.197994506795812e-07,75,['solved'],True,True
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.835,0.028346432594287162,0.005273445174434604,0.019148376864924047,1.0284302117724142e-07,0.19105599164983778,0.01651326531863297,2.62141809920791e-16,0.8858117591397443,0.006796595622866845,1.420756380771716e-16,0.25,141.6125793682388,0.020631058452258766,0.0017376812048996858,0.9046668054977091,1.2361,[],self_dr_tsrmpc,self_a_036,0.002081024495058664,0.00035817466617215596,0.00035777602303222486,1.6894047199539434e-05,4.665555214030884e-19,6.1320942052511166e-12,8.589531824032548e-06,75,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.835,0.028345980075511305,0.0053430981777067505,0.019144319041997954,2.1852565313473871e-07,0.19110173400471828,0.017513067934548165,5.166771680426131e-16,0.8858398955710605,0.0067965956228669055,2.0498328100034833e-16,0.25,134.52065798332634,0.021349420328292026,0.0017740150383165926,0.9803834652228239,1.2926,[],self_dr_tsrmpc,self_a_036,0.002202558163266616,0.00037778017208425584,0.0003773678569407903,1.7645366755190136e-05,5.20072435003745e-19,6.956805993541769e-12,8.589363411914963e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.22948254363040435,6.476526201711162,0.4697708936118359,0.19188524635246448,22.41254461323031,2.0,0.6879454221918581,0.5685552600284414,0.25,0.25,0.12001614985145785,137.75747753144063,1.3057182148607056,0.5657471531153376,1.2290341940857976,1.8221,[],self_dr_tsrmpc,self_a_036,0.6910343265330838,0.08555459951394188,0.08548001031385744,0.004341562229837831,3.08947002509107e-16,7.413588154185127e-08,5.180009622840487e-05,650,['solved'],True,False
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.2887669472676079,6.524333979556766,0.610094012793577,0.22408287225559295,22.426261185694113,2.0,0.6880056083097236,0.5791747300741937,0.25,0.2499999999999993,0.11894310206043901,137.9573927839134,1.2931497663759304,0.551412839441265,1.2285427321949187,1.7928,[],self_dr_tsrmpc,self_a_036,0.7001633588666222,0.08516446360671254,0.0850931870178006,0.004305091843465805,3.2292035158834206e-16,7.44417034217693e-08,4.9993091629119135e-05,525,['solved'],True,False
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.21666955877015426,6.562413723928547,0.37237242917223284,0.2088032479988948,22.465887484521126,2.0,3.7020353867975963e-14,0.7674468192867013,0.25,7.11549060371934e-15,0.25,139.7450473217328,1.301096362310444,0.5558107685907232,1.300775801749271,1.7889,[],self_dr_tsrmpc,self_a_036,0.712458221838863,0.08522967841008754,0.08515482508795555,0.004331089560541103,3.1997199686459733e-16,7.423750078304229e-08,6.713516013689969e-05,625,['solved'],True,False
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.285762937717348,6.39227537368437,0.587497358548298,0.20091699918422268,22.308802131128076,2.0,3.7695912900035366e-14,0.9503036986057878,0.25,6.4065751521874554e-15,0.25,137.9405648886954,1.3181120858098698,0.545890513815222,1.3024007080383173,1.8347,[],self_dr_tsrmpc,self_a_036,0.6983744011352028,0.08528655455654238,0.08521268517629733,0.004364446500923575,3.0571853805311237e-16,7.350528126508155e-08,5.0807411566822225e-05,475,['solved'],True,False
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.24680908689534703,6.521828703242094,0.4878892235343112,0.2010396374886689,22.680157433866324,2.0,0.7006324649678227,0.7643241029481502,0.2500000000000001,0.24999999999999958,0.24999998808611446,139.75544676430295,1.2876291646551015,0.5557555206649504,1.3275022074135778,1.9003,[],self_dr_tsrmpc,self_a_036,0.7124832134340904,0.08470837652424117,0.08463941539657364,0.004253941732033547,3.2858853203367345e-16,7.401040453238152e-08,3.7929859519891806e-05,1075,['solved'],True,False
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,False,,0.235640027865483,6.379782085251235,0.45571084265546846,0.1909793440774446,22.510851308306506,2.0,0.6780781411897686,0.9514007056480253,0.25,0.24999999999999933,0.25,137.93597858351143,1.286449259511762,0.5408675902437567,1.2176434402332361,1.6822,[],self_dr_tsrmpc,self_a_036,0.6977680713078285,0.08506591047362373,0.08499279132036792,0.004358923332666234,3.426167194369152e-16,7.35688811079108e-08,4.379821594113764e-05,550,['solved'],True,False
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.044769878346341316,0.34745988965774044,0.07863166431915115,0.056530946400035795,0.25515930318226243,0.2503660602659898,1.2703206449260987e-15,0.006337565308038726,0.006746919220844166,1.8264308792457488e-16,0.0010939735260010633,130.00117183486094,0.07253046568236053,0.007846419587755319,1.0453312786339024,1.3328,[],self_dr_tsrmpc,self_a_036,0.03023299787799378,0.027569239900947493,0.027568736233837224,0.00023955272022903676,2.7987884064235326e-17,5.008034663481084e-09,0.0,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.35,0.07434904711381132,0.2679985411681141,0.19741584619430336,0.00013234555658515532,0.3170820697162609,0.6099588162872644,0.696575150588135,0.041278746106631486,0.25,0.25,0.014423725035087476,130.3819898638693,0.7193997388247826,0.08278718132346977,0.9606511037067887,1.2502,[],self_dr_tsrmpc,self_a_036,0.0929446107397687,0.014770192339203438,0.014753957005492306,0.0006923398133492738,1.85781085341135e-17,2.2947004371394544e-10,2.2775706145505836e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,4.905,0.05896153204650444,0.645983455714797,0.141199557474455,0.016295500661036383,0.10349448545229394,0.6444069125953863,1.764379154316753e-15,0.02891463614548669,0.25,7.149874656098038e-16,0.010389324275952514,130.2822899999896,0.6729984443481494,0.09308733854554058,0.7739502707205332,1.0107,[],self_dr_tsrmpc,self_a_005,0.09131064152743879,0.04380142930797778,0.04375305824556949,0.0020579367292459533,5.675935533992383e-17,6.794981101531529e-10,9.520774140181487e-07,75,['solved'],True,True
