time,wind_x,wind_y,wind_z,profile,seed
2.5800000000000001,0,0,0,one_cosine_gust,
2.585,0,0,0,one_cosine_gust,
2.5899999999999999,0,0,0,one_cosine_gust,
2.5950000000000002,0,0,0,one_cosine_gust,
2.6000000000000001,0,0,0,one_cosine_gust,
2.605,0,0,0,one_cosine_gust,
2.6099999999999999,0,0,0,one_cosine_gust,
2.6150000000000002,0,0,0,one_cosine_gust,
2.6200000000000001,0,0,0,one_cosine_gust,
2.625,0,0,0,one_cosine_gust,
2.6299999999999999,0,0,0,one_cosine_gust,
2.6350000000000002,0,0,0,one_cosine_gust,
2.6400000000000001,0,0,0,one_cosine_gust,
2.645,0,0,0,one_cosine_gust,
2.6499999999999999,0,0,0,one_cosine_gust,
2.6550000000000002,0,0,0,one_cosine_gust,
2.6600000000000001,0,0,0,one_cosine_gust,
2.665,0,0,0,one_cosine_gust,
2.6699999999999999,0,0,0,one_cosine_gust,
2.6750000000000003,0,0,0,one_cosine_gust,
2.6800000000000002,0,0,0,one_cosine_gust,
2.6850000000000001,0,0,0,one_cosine_gust,
2.6899999999999999,0,0,0,one_cosine_gust,
2.6949999999999998,0,0,0,one_cosine_gust,
2.7000000000000002,0,0,0,one_cosine_gust,
2.7050000000000001,0,0,0,one_cosine_gust,
2.71,0,0,0,one_cosine_gust,
2.7149999999999999,0,0,0,one_cosine_gust,
2.7200000000000002,0,0,0,one_cosine_gust,
2.7250000000000001,0,0,0,one_cosine_gust,
2.73,0,0,0,one_cosine_gust,
2.7349999999999999,0,0,0,one_cosine_gust,
2.7400000000000002,0,0,0,one_cosine_gust,
2.7450000000000001,0,0,0,one_cosine_gust,
2.75,0,0,0,one_cosine_gust,
2.7549999999999999,0,0,0,one_cosine_gust,
2.7600000000000002,0,0,0,one_cosine_gust,
2.7650000000000001,0,0,0,one_cosine_gust,
2.77,0,0,0,one_cosine_gust,
2.7749999999999999,0,0,0,one_cosine_gust,
2.7800000000000002,0,0,0,one_cosine_gust,
2.7850000000000001,0,0,0,one_cosine_gust,
