sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,method,stage2_rank
calm_face_diagonal_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9250000000000003,0.054579446120204864,0.38275209497564644,0.1342153677323541,0.00012402084499411078,0.504902409676286,1.0,1.7194141840756533e-14,1.0000000000000009,0.25,1.683838215086828e-14,0.25,143.23691159748176,1.0622300303411014,0.1535647128076614,0.0314847563515202,0.0394,[],task_lqr,task_lqr_025,task_lqr,1
calm_face_diagonal_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,False,,0.340998569003366,10.671118744168641,0.335451491049131,0.48956817592312374,22.32448360615215,2.0,7.259092760422626e-14,1.0912617726044136,0.25,1.6835196427565862e-14,0.25,141.39404507393624,3.1190331473660287,1.078460579194509,0.02413165347771762,0.035,[],task_lqr,task_lqr_025,task_lqr,1
calm_face_diagonal_06,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,3.4350000000000005,0.053892063760776286,0.48717012003675336,0.13200640911027162,5.024139084836039e-05,1.7307982348115356,1.25,2.6505504902298138e-14,0.9999999999999991,0.25,2.6149745212409886e-14,0.25,137.29611279431668,1.2046535647550742,0.17581201060539559,0.02450566430653894,0.0364,[],task_lqr,task_lqr_025,task_lqr,1
calm_face_diagonal_07,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9250000000000003,0.05460843209736708,0.3763394331296533,0.13319822094394415,0.000116788199423206,0.5118058924489777,1.0,2.5790799799219218e-14,1.0000000000000009,0.25,2.614655948910747e-14,0.25,143.23691159748176,1.0494899901683221,0.1547167442745142,0.02793448563098709,0.038,[],task_lqr,task_lqr_025,task_lqr,1
calm_face_diagonal_08,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0,0.05956914913878505,0.003475657718065622,0.14979388559030402,3.7827523688582667e-06,0.9567194977611548,0.040208029853103996,1.2500000000000004,1.0000000000000009,0.04020802985310397,0.2500000000000001,0.25,143.13086143764613,1.3216201549282685,0.01924889786671135,0.034515951686797164,0.041,[],task_lqr,task_lqr_025,task_lqr,1
calm_face_diagonal_09,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9700000000000002,0.05912593983664121,0.003220395114851712,0.14802957106112202,3.537461221052059e-06,0.9171492260662798,0.040208029853104066,1.2499999999999996,0.9999999999999991,0.040208029853104094,0.25,0.25,135.44058034795452,1.39023528060162,0.019078145448776573,0.02070970428987922,0.0324,[],task_lqr,task_lqr_025,task_lqr,1
calm_face_diagonal_10,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,1.9700000000000002,0.05912593983664119,0.003220395114851712,0.1480295710611221,3.537461221050343e-06,0.9171492260662917,0.04020802985309686,1.2500000000000004,0.9999999999999991,0.04020802985309689,0.2500000000000001,0.25,135.44058034795472,1.390235280601621,0.019078145448776652,0.029418992086630565,0.0386,[],task_lqr,task_lqr_025,task_lqr,1
calm_face_diagonal_11,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0,0.05956914913878501,0.003475657718109296,0.1497938855903041,3.7827523688532184e-06,0.9567194977611705,0.040208029853096794,1.2499999999999996,1.0000000000000009,0.040208029853096766,0.25,0.25,143.13086143764613,1.3216201549282995,0.019248897866711422,0.02574164931278634,0.0373,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_axis_00,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.20127788075282851,6.722703760544581,0.19971662613412886,0.288226920489362,15.067246477350297,2.0,4.8941453695227345e-14,0.8219323591708809,0.25,2.281177720570021e-14,0.15313388970815545,138.39709023274636,2.811214098919706,0.8542170742624714,0.028954727197001245,0.0383,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_axis_01,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.08338318326187097,0.4088582485422025,0.2005410820097139,0.051067158965347366,0.5001633913978356,1.0597604348272078,2.3021512574049135e-14,0.13744125375612873,0.25,2.278063837810205e-14,0.06072328319818692,131.6515160432178,1.1517797755414991,0.15795041788525208,0.026935068721366095,0.038,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_axis_02,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.0736263494818315,0.14702403001198844,0.17340864197320568,0.051324971789451994,1.0289041627385305,0.13374106857334278,1.3962997343863108,0.014934693126461696,0.06207877912282618,0.25,0.004955790427569412,129.96527833226972,1.6183503099399446,0.02180625299342087,0.022888213244481467,0.0333,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_axis_03,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.07362634948183122,0.14702403001198844,0.17340864197320516,0.051324971789451966,1.0289041627385285,0.13374106857334278,1.3962997343863068,0.014934693126464135,0.06207877912282618,0.25,0.004955790427569412,129.96527833226975,1.6183503099399397,0.02180625299342087,0.02756863806747189,0.0357,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_axis_04,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.05609913839435656,0.14721515323580822,0.1589240917348434,0.0513258652419142,0.24931276434200977,0.13374106857334278,5.1634007543275064e-15,0.9981441694357411,0.06207877912282618,4.922526558380425e-15,0.25,143.10158215536626,0.13042003226208215,0.02180625299342087,0.027128404831320285,0.0349,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_axis_05,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.055653689733705644,0.1468749963136979,0.15683826200259204,0.05132168740898709,0.25102852434031814,0.13374106857334278,4.712791190031509e-15,1.0018558305642589,0.06207877912282618,4.9536653859785906e-15,0.25000000000000006,137.31871264370017,0.13042003226208215,0.02180625299342087,0.023319491878384006,0.0302,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_face_diagonal_00,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,True,3.0549999999999997,0.07368907893231136,0.40644675931263297,0.18187209159089032,0.05159881268755864,1.2036598146062976,1.0597604348272078,1.2499999999999998,0.11715312817157543,0.25,0.25,0.057177593201163286,130.9670255323671,1.3302596734469485,0.1586231025041317,0.02583290295710121,0.0364,[],task_lqr,task_lqr_025,task_lqr,1
constant_1.5_face_diagonal_01,WIND_3D_SETPOINT,constant,1.5,-1,2401,True,2401,False,,0.0962607471257537,0.4040215386878505,0.2471605118187935,0.05105769669011101,1.3345005895262765,1.0597604348272078,1.2500000000000002,0.14876925618918005,0.25,0.25,0.05725260544484618,131.65891489405206,1.3094023381705735,0.15961914424846396,0.026430195751770094,0.037,[],task_lqr,task_lqr_025,task_lqr,1
