sample_id,cohort,controller,candidate_id,safe,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_command_m_s2,max_command_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,safety_failure_reasons,solve_time_p95_ms,amplitude_saturation_fraction,slew_activity_fraction,directional_stratum,wind_direction_sign,residual_clip_fraction_mean,residual_clip_fraction_p95,residual_clip_fraction_max,trust_mean,trust_p95,trust_max,residual_unrepresented_norm_mean,residual_unrepresented_norm_p95,residual_unrepresented_norm_max,residual_debt_norm_mean,residual_debt_norm_p95,residual_debt_norm_max,steady_equality_residual_mean,steady_equality_residual_p95,steady_equality_residual_max,steady_task_residual_mean,steady_task_residual_p95,steady_task_residual_max,requested_steady_input_max_abs_mean,requested_steady_input_max_abs_p95,requested_steady_input_max_abs_max,feasible_steady_input_max_abs_mean,feasible_steady_input_max_abs_p95,feasible_steady_input_max_abs_max,backbone_norm_mean,backbone_norm_p95,backbone_norm_max,qp_correction_norm_mean,qp_correction_norm_p95,qp_correction_norm_max,limiter_mismatch_mean,limiter_mismatch_p95,limiter_mismatch_max,steady_infeasibility_fraction,steady_constraint_activity_fraction,reachable_constraint_activity_fraction,solver_success_rate,qp_iterations_max
v5d_strong_simultaneous_cross_00,STRONG_SIMULTANEOUS,corrected_pid,hybrid_x007_y041_z041,True,False,,0.36199356212280387,1.2180687386506808,0.42754705240713786,0.49466812462160004,7.551805696251571,2.0,0.25,131.33879551793856,2.253404713893421,0.14735682900162003,[],0.0461,0.07468879668049792,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_simultaneous_cross_01,STRONG_SIMULTANEOUS,corrected_pid,hybrid_x007_y041_z041,True,False,,0.5204197878220966,1.2338920171132146,0.4631166533714355,0.709322428579199,11.502904959931127,2.0,0.18618041867745516,131.88709557989185,3.007527442003798,0.17941729072617627,[],0.0659,0.16597510373443983,0.0,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_simultaneous_cross_02,STRONG_SIMULTANEOUS,corrected_pid,hybrid_x007_y041_z041,True,False,,0.27056755633191726,1.2038399108206324,0.40778681282645457,0.3495807670956641,0.9954943711437376,0.5585081721896669,0.25,131.95098746278677,0.23459501633042767,0.13625698144345838,[],0.0747,0.0,0.008298755186721992,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_simultaneous_cross_03,STRONG_SIMULTANEOUS,corrected_pid,hybrid_x007_y041_z041,True,False,,0.388569901272889,1.2521008066838348,0.43166271931959427,0.5318670792772725,8.99610412391444,2.0,0.25,136.97826706857845,2.5148245696803073,0.16039724116586074,[],0.0723,0.11618257261410789,0.008298755186721992,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_simultaneous_cross_04,STRONG_SIMULTANEOUS,corrected_pid,hybrid_x007_y041_z041,True,False,,0.4220536230525631,1.226676023012456,0.4364188393074804,0.5791664352663743,9.838335297567731,2.0,0.25,131.23830921079315,2.681903809648574,0.16680983063900576,[],0.0699,0.13278008298755187,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_simultaneous_cross_05,STRONG_SIMULTANEOUS,corrected_pid,hybrid_x007_y041_z041,True,False,,0.5170723705120749,1.242333735721447,0.45755858331269716,0.7058743367465584,11.490356714007211,2.0,0.1915330557637684,132.42030953537926,3.018801026923427,0.17984545359555654,[],0.0739,0.16597510373443983,0.0,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_aligned_00,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.4118392288803979,0.9616206625376712,0.4526130538682962,0.5718630027081536,10.10909019690221,2.0,0.25,133.19455214092523,3.2453117104990494,0.16981953220184692,[],0.0446,0.12448132780082988,0.004149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_aligned_01,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.2930980410500644,0.8846350484299017,0.43066604865684277,0.3659033114326738,1.0999064418825806,0.5065536116968329,0.25,131.05598787779655,0.48927874420164313,0.12032665222178247,[],0.067,0.0,0.004149377593360996,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_aligned_02,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.3394386412887167,0.937271169474725,0.44631334476444656,0.45651154998101884,7.336046552490968,2.0,0.25,133.22238385213484,2.5689312589932336,0.1457700562215009,[],0.0438,0.0995850622406639,0.004149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_aligned_03,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.6099378801899888,0.9377115348398358,0.5164314377165639,0.8754839239814256,16.274210724075246,2.0,0.25,136.2634742580891,4.293720690413263,0.195403529543649,[],0.071,0.24896265560165975,0.04979253112033195,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_aligned_04,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.5578049215796458,1.0242877426528345,0.46602602547659266,0.7963797957818269,15.351461711274114,2.0,0.25,135.2835362048762,4.111115010253486,0.19601260077830324,[],0.0844,0.22821576763485477,0.04149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_aligned_05,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.5515747884945122,0.9760273677398665,0.4733232844765904,0.7850169843996874,15.139370300854056,2.0,0.25000000000000006,135.44088268117116,4.071943453248327,0.194404769168842,[],0.0788,0.22821576763485477,0.04149377593360996,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_opposed_00,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.41177958096742967,1.500560796718575,0.3926167775809799,0.5746563905022933,11.063709602829048,2.0,0.2373671068176677,132.67901570028957,3.3967256729993873,0.17840099049972746,[],0.0741,0.12863070539419086,0.0,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_opposed_01,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.2709859413322371,1.4723334254780516,0.39387972974209495,0.36059936316053104,5.273306184024605,1.9860133202329409,0.25,137.86436181472314,1.873937789223994,0.14194468135605542,[],0.0481,0.0,0.008298755186721992,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_opposed_02,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.27078232046549133,1.4915555831543312,0.3916422287691727,0.36313796059471043,5.503058946739651,2.0,0.25,134.64530381426846,1.944254754969382,0.142333296160173,[],0.0442,0.029045643153526972,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_opposed_03,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.5145501534873868,1.6461106225888464,0.4161946061581672,0.7177514971046091,14.442840001603795,2.0,0.2500000000000001,134.52599581073952,3.938695840865075,0.19623342075419456,[],0.0752,0.2033195020746888,0.029045643153526972,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_opposed_04,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.2764322316215247,1.4420970788643162,0.3972771259895362,0.37373732438385054,5.927609935084845,2.0,0.25,131.4920474430439,2.042338337698883,0.13884228061075865,[],0.0494,0.04564315352697095,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_opposed_05,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.36115464281793075,1.601618721367025,0.40740902102616183,0.4960161671569982,9.329813550063797,2.0,0.25,136.01246972524615,3.0857467103828355,0.16521573087639416,[],0.0688,0.12033195020746888,0.004149377593360996,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_00,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.5244058000721936,1.2583949386528277,0.4240564915743255,0.7418850693533986,14.70571870878937,2.0,0.25,134.61030039855953,3.983870429861992,0.19637300989123022,[],0.0464,0.21161825726141079,0.03734439834024896,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_01,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.8657710617763109,1.30456873598876,0.6040638043043192,1.2332023696001349,19.204686425076716,2.0,0.25,139.53043874102542,4.805282418109,0.1843809630085416,[],0.0708,0.2946058091286307,0.06224066390041494,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_02,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,True,1.2200000000000002,0.26255881464271097,1.172648895628447,0.4172637913400656,0.339529594107049,1.3647451893406708,0.6705213974869012,0.25,131.93706364909764,0.6470987334327502,0.13142764962791662,[],0.0482,0.0,0.008298755186721992,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_03,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.5728997958780302,1.177624262595976,0.44186807914345505,0.820237109833313,15.940249056518269,2.0,0.25,137.1906361993383,4.25134496634764,0.19405126645167214,[],0.0732,0.24481327800829875,0.05394190871369295,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_04,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.6330311239240451,1.2396720282411167,0.479113154402034,0.9087937004259382,16.86853170226204,2.0,0.25,136.82032969469648,4.399445619865112,0.1957730325104665,[],0.0708,0.2572614107883817,0.058091286307053944,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_strong_post_target_cross_05,STRONG_POST_TARGET,corrected_pid,hybrid_x007_y041_z041,True,False,,0.8711346369125723,1.263554960059982,0.6111923190994523,1.2408370998336489,19.172065692160746,2.0,0.25,139.53364291001688,4.776164591304519,0.1826187904482464,[],0.0711,0.29045643153526973,0.06224066390041494,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4500,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.17072012730591407,0.8896300606005101,0.16615236937982,0.2288788489007367,2.8602716285852625,1.477948122173378,0.25,133.19612447003323,1.406931360648836,0.1125510260517506,[],0.0703,0.0,0.004149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4501,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.10677441490253711,0.8898108236938068,0.23658816847574168,0.08962930207202212,0.11095018652931722,0.35412365776065113,0.25,134.57706253186686,0.18784251152246187,0.0559718822760725,[],0.0681,0.0,0.004149377593360996,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4502,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,True,2.4000000000000004,0.10642855896980065,0.2489695819114574,0.17918780989691319,0.1265825230842391,0.9762400896914215,0.8684945982605596,0.25,133.21492601457658,0.8346574539720776,0.055207994899449366,[],0.0694,0.0,0.004149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4503,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.31096791095867593,1.0033334623939167,0.2513025318487982,0.3941606427246968,8.435180944963436,2.0,0.24947561161835852,131.1299417306912,2.5567882193775615,0.15948929662767608,[],0.0678,0.12033195020746888,0.0,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4504,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.26465128596372356,0.2860995887274221,0.17282843572990267,0.32842953843832684,7.436316546725706,2.0,0.24159119734754853,130.98867197909416,2.4084715836734105,0.15009146769051215,[],0.0762,0.0954356846473029,0.0,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4505,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.2615405008290565,0.3307165661462657,0.23763442804444154,0.31608598098806945,7.15738774499518,2.0,0.24999999999999997,131.33875168841115,2.3390030886341693,0.14700075926899914,[],0.0464,0.0912863070539419,0.004149377593360996,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4506,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,True,2.9850000000000003,0.18234101321558552,0.48465313559921525,0.23590552490590433,0.22150979073762922,3.504751919576707,1.6564494740770164,0.19295975603499366,130.48419457987666,1.5733830898796832,0.1099022006863733,[],0.0723,0.0,0.0,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4507,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,True,2.615,0.09135415974948821,0.18716039529544332,0.2238372619123191,0.093605039449768,0.4777523470098801,0.6034053693736608,0.25000000000000006,132.02774396653587,0.5230553499901572,0.04281793289726711,[],0.0671,0.0,0.008298755186721992,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4508,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.0992407272668118,0.48138255840544175,0.17895689070579024,0.10784244072211072,0.47300660432884695,0.5737214584505781,0.25,134.647484763066,0.5531008367057492,0.06762379772947771,[],0.0699,0.0,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4509,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.24692737314991162,0.9026986727708092,0.22791007220308573,0.2996187154096245,6.455459995946506,2.0,0.23200849418899908,131.09747750022075,2.2102154653900365,0.14025512478531912,[],0.0715,0.07053941908713693,0.0,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4510,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,True,1.8150000000000004,0.08110759779924069,0.28965830287817895,0.18774784272909145,0.08834444966131248,0.526836827267369,0.6040145637536734,0.24999999999999997,131.47350951925202,0.581707518124245,0.04470106993482861,[],0.047,0.0,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4511,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,True,3.79,0.15964730661313456,0.5696800283136974,0.2476834607975744,0.1888207922123679,2.1860344813202626,1.293455235616397,0.25,131.40666798465787,1.2347753747611427,0.08201069124859828,[],0.0713,0.0,0.004149377593360996,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4512,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,True,3.4299999999999997,0.24148389878006082,0.3570382658718787,0.18149735819448806,0.30167499333581127,6.681519716533811,2.0,0.25,131.38506855824147,2.252220200948858,0.14413515243450445,[],0.0689,0.07468879668049792,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4513,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.4400480677816752,0.19927675145602827,0.2287431215279473,0.567975668489437,10.659254366609613,2.0,0.1867086495351078,131.84553525807124,3.0210451311390636,0.1905708944485315,[],0.0705,0.16597510373443983,0.0,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4514,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,True,1.2300000000000004,0.04750624480878762,0.28871197941166926,0.17972092509965298,0.03050527438414801,0.13526032966711193,0.5746359290540931,0.25,131.93333920667413,0.18068054157993652,0.03317888346081132,[],0.0683,0.0,0.008298755186721992,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4515,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.2861377810009992,0.5141263890473223,0.2298642397960697,0.35725026537034893,8.033599737473525,2.0,0.25,131.87415749431793,2.4795781191061836,0.1546474624540578,[],0.0471,0.11203319502074689,0.012448132780082987,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4516,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.3245695990476847,0.3870448431903279,0.18060021148226266,0.4114253803578829,8.967423372245293,2.0,0.25,131.23912786592527,2.683591129435868,0.16366058478742201,[],0.0678,0.13692946058091288,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_stochastic_4517,NORMAL_STOCHASTIC,corrected_pid,hybrid_x007_y041_z041,True,False,,0.4401357851515809,0.327859922115117,0.23374217572813782,0.5664473287484139,10.628846628444421,2.0,0.1909834948089118,131.79581166740147,3.009871674378618,0.1766173212117461,[],0.0709,0.16597510373443983,0.0,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_00,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.25875721447641997,0.6756607162602077,0.23454273837988746,0.39913502311826043,3.3039887241210883,1.4825403946399969,0.25,133.19484675771452,1.4117577223222517,0.09395397631831168,[],0.0708,0.0,0.004149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_01,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.22743595252906504,0.8181563921088063,0.22954993006242372,0.3395958977669472,0.5750809809117967,0.39774280424314035,0.25,131.05789702254722,0.1931612614546781,0.04283015033251402,[],0.068,0.0,0.004149377593360996,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_02,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.23413309878286795,0.6922097277618063,0.23638509316315237,0.362536269504897,1.4867858931152984,0.8704074827588631,0.25,133.22239063436135,0.835880487834917,0.05659513870791562,[],0.0689,0.0,0.004149377593360996,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_aligned_03,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.36938110076293584,0.7174632344543198,0.23801725561811019,0.5418237873252916,8.92243644926593,2.0,0.24703544142068612,131.25048296221925,2.5652524270057087,0.159350889562905,[],0.0626,0.12448132780082988,0.0,aligned,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_00,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.24019531966899735,0.5421528254474067,0.20730766895665165,0.35459874006819264,3.9741726615400976,1.6587310432527862,0.19287826048144724,130.47937538997706,1.5752169749631197,0.10474846675605948,[],0.0689,0.0,0.0,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_01,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.18510211041858782,0.5068722021438878,0.23026194652176596,0.2786488715065688,0.9531572393989556,0.602615011025577,0.25,137.8645830591695,0.5327640312619355,0.03686891663781071,[],0.0733,0.0,0.008298755186721992,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_02,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.18495259941470119,0.5308320689814982,0.2043274514106193,0.28093762646442744,0.9240382096897298,0.5746946516719255,0.25,134.64601696463657,0.5536857876919397,0.0383542513242181,[],0.0658,0.0,0.004149377593360996,opposed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_opposed_03,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.2958426942462878,0.63526235456116,0.23558892637799125,0.4189879728180592,6.895805225599914,2.0,0.232478467992012,130.90592489698966,2.206729444721075,0.14032410651718805,[],0.0745,0.07053941908713693,0.0,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_00,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.2949749697428963,0.45768855838600353,0.20359140986492336,0.43275102803710097,7.161570848549831,2.0,0.25,131.3098014772022,2.2540699231768357,0.14259164102272484,[],0.0703,0.07468879668049792,0.004149377593360996,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_01,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.47230710781209373,0.4603696681225531,0.232265938197003,0.6562486504283851,11.106096412512388,2.0,0.18646761585737148,131.85794146201877,3.010625197903907,0.17597678907659425,[],0.0703,0.16597510373443983,0.0,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_02,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,True,1.2400000000000002,0.18263465423733916,0.4709604246874517,0.20863309592689705,0.2871657740756965,0.6073872239033218,0.5745207311035041,0.25,131.9358548875398,0.18083058818459016,0.017422311231334024,[],0.0699,0.0,0.008298755186721992,cross,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_ramp_cross_03,RAMP_STRONG,corrected_pid,hybrid_x007_y041_z041,True,False,,0.33237254309597025,0.4827640929113534,0.22991912090894184,0.48124518729212,8.613613498108394,2.0,0.25,137.1903069734964,2.5174441204224727,0.15594046010579138,[],0.0683,0.11618257261410789,0.008298755186721992,cross,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_calm_00,NORMAL_CALM,full_lqr,full_lqr_048,True,True,7.9350000000000005,0.06925836324668012,0.8334670788633384,0.17999999999999997,0.032842145359265884,0.39011637218259176,1.0,0.25,136.51627590840988,0.9752077074015336,0.12991447195888994,[],0.0458,0.0,0.03319502074688797,not_applicable,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_moderate_00,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,True,7.175000000000001,0.08707236098043895,0.9595779320996353,0.16468236670211778,0.0669919616496644,0.4999233717677817,0.9219581352996922,0.25,136.4610568016052,0.9999500004736808,0.12386408387668459,[],0.0479,0.0,0.03734439834024896,aligned,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_calm_01,NORMAL_CALM,full_lqr,full_lqr_048,True,False,,0.09134543387244197,1.2616973719863802,0.23000000000000004,0.04955723323867623,0.5167389270843517,1.25,0.25,139.85820311481464,0.9932236112533507,0.1706530111936803,[],0.0443,0.012448132780082987,0.06224066390041494,not_applicable,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_moderate_01,NORMAL_CONSTANT,full_lqr,full_lqr_048,True,True,5.645,0.11241806560489909,0.9807233453099972,0.28978421129992205,0.06202777328432355,0.5927536826414198,1.3280418647003078,0.25000000000000006,139.9675434454303,1.0044023468575383,0.1660016736087344,[],0.048,0.012448132780082987,0.058091286307053944,opposed,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v5d_calm_02,NORMAL_CALM,full_lqr,full_lqr_048,True,False,,0.06966441359389682,0.9036363527400028,0.18,0.03545920299847353,0.3361069139794415,1.0,0.25,137.23292292163842,0.9840578218954645,0.13964695597008356,[],0.0435,0.0,0.03734439834024896,not_applicable,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
