sample_id,task_family,wind_kind,wind_direction,safe,endpoint_success,equilibrium_pass,time_pass,failure_mechanism,solver_success,solver_nfev,max_generalized_acceleration_residual,endpoint_position_error_m,available_time_s,certified_transition_time_s,rest_to_rest_translation_time_s,two_longest_mode_periods_s,required_thrust_N,required_torque_Nm,roll_pitch_deg,joint_angles_deg,uav_position_world_m,target_world_m,final_wind_world_m_s,final_external_force_world_N,semantic_fingerprint,execution_authority
native_development_174,setpoint,strong_transient,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.3,8.849804983588111,2.5060651343686984,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[1.4250041127748965,-0.6553568295055199,3.1288997742667313]","[1.6500041127748966,-0.6553568295055199,0.3188997742667313]","[0.0,0.0,0.0]","[0.0,0.0,0.0]",2e33fb83fe72324890b2c9930369707a5d81b5d603d7bdeb58d8e64a415b2360,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_175,smooth_trajectory,strong_transient,cross,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,0.0,11.25,7.993078423787459,1.6493385745680458,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.5122953291659842,0.268785334697526,3.5575136015394246]","[0.7372953291659842,0.268785334697526,0.7475136015394244]","[0.0,-0.0,-0.0]","[0.0,0.0,0.0]",7505d3bcbe647a16aa1a9d704fcf41f60b3f533c6930e0d5d58ea43e0d2b290a,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_176,setpoint,stochastic,cross,True,True,True,True,CERTIFIED_REACHABLE,True,3,1.494389118499212e-14,2.498001805406602e-16,11.75,8.053030247145726,1.7092903979263132,6.343739849219413,129.88440033705976,"[0.0008106891470142393,-1.2273151268573704e-05,4.5812545873685665e-09]","[0.004037188725038782,0.0008598624672488825]","[4.6674955823570724e-05,-8.457023408141016e-05,-9.584626152273762e-05,-0.00010953857999504211,-0.0001347881445210054]","[0.5881436204415986,0.12506053983740115,3.6146702371461967]","[0.8131084242352082,0.12525853861515424,0.8046683523508243]","[-0.029617824411462372,0.13906031665766908,0.0]","[-0.0019492311929192843,0.0091519452327315,0.0]",458892dc75b33d3ce44e265dce0a58cf32155a60ec5af2ba1e9101f040360240,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_177,smooth_trajectory,stochastic,cross,True,True,True,True,CERTIFIED_REACHABLE,True,3,2.8219116898905197e-14,1.6653345369377348e-16,11.7,8.261305680471269,1.917565831251855,6.343739849219413,129.88440000044994,"[3.545063974409958e-05,-4.171717933963092e-07,1.1862660269293788e-11]","[0.00014046682623133647,5.487476285758312e-05]","[5.479960937063094e-07,-5.1463419503156e-06,-5.832520857482997e-06,-6.665738100453489e-06,-8.202247163889047e-06]","[-0.7081323667727851,-0.2766466871176938,3.716781945361105]","[-0.48313453078608815,-0.27663979809775013,0.9067818292260907]","[-0.009665427330173802,0.024741280518435,-0.0]","[-0.00012439617209980116,0.00031842571302901257,0.0]",15ecca92dc0816c8acbd3f28ba5fc13c1ffbad592e84f2afd30fb4b2d88eac9d,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_178,setpoint,ramp,cross,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.43213644508749e-14,1.2412670766236366e-16,11.65,8.31102043283213,1.9672805836127167,6.343739849219413,129.96210266562247,"[0.4978037675503974,-0.0033772022735042966,0.001995101673970474]","[1.8621035374847557,0.6772136393147944]","[-0.004537521614086519,-0.06126822969724862,-0.06945126820707495,-0.07939090131313664,-0.09771722407161904]","[0.8133232678257246,0.19480525906882695,3.684693270653437]","[1.0118984638238078,0.2860734230328576,0.8748735602021357]","[-1.0250030061420303,2.8194625085997864,0.0]","[-1.5352541541886568,4.223003740446786,0.0]",e770be93fa26378ac0c735461ffd5411bc3723a74b0bbbb47df31968e29d5385,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_179,smooth_trajectory,ramp,cross,True,True,True,True,CERTIFIED_REACHABLE,True,6,5.237505539145781e-14,3.1401849173675503e-16,11.6,8.507021137763946,2.163281288544533,6.343739849219413,129.96613154209095,"[0.5424474513234055,0.000604140181561464,-0.0031569779716860806]","[1.780266700372644,-0.9799470075859923]","[0.03544712065089175,0.08673515777574696,0.09831717009686937,0.11238461835859691,0.1383215565144373]","[-1.0620707504724645,0.476613265499471,3.181487372832586]","[-0.7999362764804708,0.5639666469265558,0.3750995237514785]","[1.4462517731946742,2.628375127056878,-0.0]","[2.221668723289367,4.037594920250422,0.0]",4be32069295602a4176d6f14e10eab5deec950622bc5c605c58fa85eded8e2ec,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_180,setpoint,calm,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,1.1102230246251565e-16,11.55,7.9739774494079665,1.630237600188553,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.4408051726198594,-0.4258683096974557,3.4564744354521624]","[-0.2158051726198594,-0.4258683096974557,0.6464744354521622]","[-0.0,-0.0,0.0]","[0.0,0.0,0.0]",57438b73a16ae5dda6e002c5d0344c339a47081d74912be06c1c65b31609b932,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_181,smooth_trajectory,calm,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,4.440892098500626e-16,11.5,8.74513299511342,2.4013931458940068,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.6707944624342977,-1.2072138944846411,3.613628224630293]","[0.8957944624342977,-1.2072138944846411,0.8036282246302926]","[0.0,-0.0,0.0]","[0.0,0.0,0.0]",a8540809524c5d3e6b3e3928082ee7fe171915d2dd7aaffedfbe7d8b00429488,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_182,setpoint,moderate,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.1208454045082553e-14,2.2887833992611187e-16,11.45,8.684241417983612,2.3405015687641995,6.343739849219413,129.8893072080164,"[0.1260817887126203,0.00034807011812636234,-0.00021752484111745555]","[0.40961836889425174,-0.28330912982810885]","[0.009387793914184749,0.025829528710276464,0.029272998913050265,0.03345429648395174,0.041164994502166624]","[0.7659386985077492,1.1028264920078799,3.3059911499264594]","[1.0016414636266353,1.122919427785959,0.49665064660187697]","[0.8532472528157935,1.2336811279914683,0.0]","[0.6422416547072184,0.9285953238144932,0.0]",001bd8b485a1d8bf47ab6f1bedf92f3aacb139b9e8e010a5865b847e7601a44a,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_183,smooth_trajectory,moderate,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.2433251381572008e-14,2.5438405243138006e-16,11.4,8.464206097913587,2.120466248694174,6.343739849219413,129.8883497070971,"[0.06395040373628309,-0.0016120964746432708,0.0001839539209494972]","[0.189009307939403,0.40487946479569586]","[-0.008747385965031518,-0.0436524444083346,-0.04946954014297305,-0.05653258465946033,-0.0695579331822489]","[-0.8901254697984549,0.41317636987907874,3.7166482968381667]","[-0.679910422913354,0.4224431010933952,0.9060105605412032]","[-1.3591874548782108,0.6345151396946267,0.0]","[-0.9178407579661958,0.4284794232525689,0.0]",b311acfb6acb0419c1034027fb46032f7aa618d4f0dcbc3a178df963f494042b,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_184,setpoint,strong_sustained,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,6,1.3823791877369828e-14,4.577566798522237e-16,11.35,8.36165664828272,2.0179167990633062,6.343739849219413,129.94158980414343,"[-0.16842414355247703,-0.01003531684479649,-0.0020796986389461604]","[-0.4887904455460492,1.628193232709262]","[-0.016524807182383774,-0.18871394635650063,-0.21386233547816272,-0.2443890331752076,-0.3006694657966034]","[-0.8437974418788019,-0.24709372016425943,3.5865748577128698]","[-0.6776825130205365,-0.2710321321058609,0.7747386930166994]","[-2.873279580274906,-0.8627076292552751,0.0]","[-3.6919620781310982,-1.1085185979082899,0.0]",742d0436ceadf30a8bd7530d71327a69c7114bfef3bdedacbbc1c6645db1bed6,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_185,smooth_trajectory,strong_sustained,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,3.595558276543745e-15,0.0,11.3,8.25960617816629,1.9158663289468763,6.343739849219413,129.96520592199036,"[-0.5340363046805505,0.0015730168646858082,0.002806166928922917]","[-1.8147406102798227,-0.8885809710726404]","[0.025163732740415994,0.07896648563409317,0.0895119296930941,0.10232063330786444,0.12593678158860258]","[0.3475600741445545,-0.6904098270220462,3.494813191744871]","[0.6065110182736277,-0.7794482832646913,0.6882707645341714]","[1.3188785887252972,-2.6945424970116854,0.0]","[2.0144949789969853,-4.115725569682927,0.0]",d0557183d4691e0b7b0f7604bf5f557e6410df7aad59739cc7af5af94e10520f,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_186,setpoint,strong_transient,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.25,8.38329196982523,2.039552120605816,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.3905980337621644,0.8395193686354517,3.673415559861526]","[-0.1655980337621644,0.8395193686354517,0.8634155598615258]","[-0.0,0.0,0.0]","[0.0,0.0,0.0]",95814da90c50388ee986d0c095f2bd953f9c87a82f02bf5917b8f2c3f815c1c2,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_187,smooth_trajectory,strong_transient,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,3.885780586188048e-16,11.75,8.75940560525296,2.415665756033547,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[0.551743904520906,1.3472247142610936,3.294007951099974]","[0.776743904520906,1.3472247142610936,0.48400795109997385]","[0.0,0.0,0.0]","[0.0,0.0,0.0]",7c99e2df1283981c90279a9c092d1371054a97bb85220f342c318e84fec89d40,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_188,setpoint,stochastic,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,4,2.5528385457611572e-14,3.3306690738754696e-16,11.7,8.835398191135047,2.491658341915634,6.343739849219413,129.88464405638092,"[0.008691255359528886,-0.0012809472437541871,7.50658571246314e-06]","[0.027767187718193816,0.10754502673482495]","[0.0028357420311227954,-0.013279508855384417,-0.015049727918077552,-0.017199219901271802,-0.021163118096710405]","[1.5007148114537423,-0.3878063860378072,3.339535071882029]","[1.721737028068256,-0.38644470081670185,0.5293669021700802]","[-0.7632012446517664,0.19705203460693455,-0.0]","[-0.24379522878666232,0.06294584317900945,0.0]",61f7a19b039c23f3b987cd30fc0697243ea4cb0a3ab8c3ec7b1491ffef9503f2,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_189,smooth_trajectory,stochastic,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,4,1.376803068762746e-14,1.2412670766236366e-16,11.65,7.968899414726696,1.625159565507283,6.343739849219413,129.884507498088,"[-0.01779252615441475,0.0001840230803248299,3.17689835532097e-06]","[-0.06756928654946036,-0.029468293683272553]","[-2.6933044484335423e-05,0.002740025815653705,0.003105355891912782,0.0035489700476345675,0.004367026305537672]","[0.26267218916882545,-0.6016231719040528,3.2205530435702747]","[0.48882481703851766,-0.604937086042023,0.4106170316738261]","[0.2337266743691139,-0.535923553023831,0.0]","[0.06680198810607868,-0.15317361149085995,0.0]",28f804b3615ba57b92a118220422a3e9afd0acb297002786beb8c2ccafe367cd,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_190,setpoint,ramp,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.1195196666725578e-14,1.594436429147036e-16,11.6,8.274718590281589,1.930978741062175,6.343739849219413,129.96623258514035,"[-0.5432017376885441,-0.0004714337226640578,-0.0032023825268956375]","[-1.7750552940447317,0.9919336960849745]","[-0.036839977711564525,-0.08776497015628867,-0.09948436745644872,-0.11371864014506752,-0.13996315744806964]","[-0.4153789683682546,-0.7238602240880535,3.120944343420391]","[-0.22794617649358115,-0.8108425133129404,0.31053569807192916]","[-1.4630414349389098,-2.6190665817523415,0.0]","[-2.248849520297796,-4.025782513977587,0.0]",d0d897babd2768e24eadc2c1801f571111e217a723c2542619314f9264c2e0ef,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_191,smooth_trajectory,ramp,aligned,True,True,True,True,CERTIFIED_REACHABLE,True,5,9.36453242284448e-15,1.1102230246251565e-16,11.55,8.298706956134835,1.954967106915422,6.343739849219413,129.96142942839006,"[-0.4891616898569716,0.003608382647402051,0.0018571856955888657]","[-1.866073718373658,-0.6401578294303994]","[0.0015138343736829103,0.05816747101344125,0.06593650262956695,0.0753733009700431,0.09277252380697633]","[0.2807241378510279,-0.8001839146058037,3.3527561223108804]","[0.5307920344515695,-0.8917241653317046,0.545724099621976]","[0.9731382323007018,-2.8377811721192785,0.0]","[1.4512408464559627,-4.231982480584126,0.0]",d9fcf603edb20ac7eeafb2e89eb15a8b745f0fd901ea16b219991209fcd0a63b,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_192,setpoint,calm,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.5,8.3620808692527,2.018341020033287,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.7929801229671902,-0.612492573527641,3.3822775178425215]","[-0.5679801229671902,-0.612492573527641,0.5722775178425215]","[0.0,0.0,-0.0]","[0.0,0.0,0.0]",4b6d2822bc2689a766f06ec4657c0a84a661c2865fb8fc6833938faaadfbb546,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_193,smooth_trajectory,calm,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,2.220446049250313e-16,11.45,8.299218976197269,1.9554791269778546,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.6429276123645397,0.6436608188263085,3.4936534942402693]","[-0.4179276123645397,0.6436608188263085,0.6836534942402692]","[0.0,-0.0,-0.0]","[0.0,0.0,0.0]",5dd1730d6a0dbdef5ebb6e896cc2afb1d5e856e611a02440596328f4591ab934,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_194,setpoint,moderate,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,2.966703864345211e-14,2.5438405243138006e-16,11.4,8.675870272438805,2.3321304232193927,6.343739849219413,129.88819076468712,"[0.05614300795969567,0.0021536337446017725,-0.0001649870477759683]","[0.1674463532220248,-0.4044495061698835]","[0.005516923001229748,0.04482210959483501,0.050794900354812475,0.05804695155221431,0.07142088545094301]","[-1.2111743184826842,-0.5035396408325676,3.6141165445071595]","[-0.9713930248766446,-0.4953248305719251,0.8048531051827097]","[1.3859165029553737,0.573790420655441,-0.0]","[0.91686603165356,0.3795964221981134,0.0]",b05fa472fe94b8d9624e5edfb9eff7ff8e88202a125504fdf140016da7c3d633,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_195,smooth_trajectory,moderate,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.527809920831558e-14,1.1102230246251565e-16,11.35,8.378432510297174,2.03469266107776,6.343739849219413,129.88920684021758,"[0.1236637824647069,-0.0008906716973305761,0.00016457768589891702]","[0.4404418557831935,0.22133368043275123]","[-0.0030696281316218237,-0.020261196499833233,-0.022962584693383487,-0.026242842172787068,-0.03229188644843895]","[0.4263426181673907,-0.853010422642085,3.653581986990054]","[0.6427976961798472,-0.8314128906955773,0.8432210848511694]","[-0.6735160195922926,1.3402895848855032,-0.0]","[-0.5017461238324861,0.9984693525722469,0.0]",dc37069756f448170a261d08db168abff3a271646e445e75d4e6f596aacf8da3,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_196,setpoint,strong_sustained,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,6,2.229448941825301e-14,4.577566798522237e-16,11.3,8.432841048710852,2.089101199491438,6.343739849219413,129.93244839877278,"[-0.08087773140544559,-0.020193478480554493,-0.0010476535296538056]","[-0.25160147601974286,1.5377885964581661]","[0.04935969867182607,-0.19903010628562884,-0.22554604869862105,-0.2577299432434801,-0.3170648833563096]","[1.0532130101575348,0.17545047430519253,3.614000495450686]","[1.2219121577009313,0.1631279486552755,0.8023396468086922]","[-2.9606252308898013,-0.48445664637685204,-0.0]","[-3.4868663072967587,-0.5705671693846014,0.0]",116d81a871c612166882b61dc2616fbbf3711d82e0298cfe03446e2c20e6e723,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_197,smooth_trajectory,strong_sustained,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,5,1.9416885780658702e-14,2.220446049250313e-16,11.25,8.450637778522193,2.10689792930278,6.343739849219413,129.94041331628947,"[0.15605419492450173,0.011235820555181894,-0.0019385424998392576]","[0.4560121727566132,-1.6194274816070429]","[0.00887472132741455,0.1902305001456165,0.2155799724863401,0.24635036112371006,0.3030799660834991]","[-1.1250537146867308,-0.32273903408698557,3.1331253993531325]","[-0.8414472660774813,-0.30034562639348394,0.3264525811571556]","[2.8876651732160488,0.8132587825502571,-0.0]","[3.672074936381582,1.0341736361591551,0.0]",1d9ea893ef4be2840d87e7d582a44ce2dcef390660e5e48724fb4f1cfdd96e91,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_198,setpoint,strong_transient,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,5.551115123125783e-16,11.75,8.531899452860074,2.1881596036406603,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-0.8440915952746373,0.7249779251019837,3.641305782808899]","[-0.6190915952746373,0.7249779251019837,0.8313057828088987]","[0.0,-0.0,-0.0]","[0.0,0.0,0.0]",e653a63241efe6da941f59faf0982773507d727ea90976e8eca5b328c474e1db,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
native_development_199,smooth_trajectory,strong_transient,opposed,True,True,True,True,CERTIFIED_REACHABLE,True,1,2.146654790816012e-15,0.0,11.7,8.590420476383798,2.2466806271643844,6.343739849219413,129.8844,"[0.0,0.0,0.0]","[0.0,0.0]","[0.0,0.0,0.0,0.0,0.0]","[-1.1715932482039397,0.4678756530892514,3.1710735639908147]","[-0.9465932482039398,0.4678756530892514,0.36107356399081453]","[0.0,-0.0,-0.0]","[0.0,0.0,0.0]",abe1e1427f34598d16b7876fe413f89293a48b69f9e2d1b550ceab73d70a651a,NONCAUSAL_ENDPOINT_EQUILIBRIUM_CERTIFICATE_NO_SELECTION_AUTHORITY
